Date,Date,vixPrice,vixChange%,niftyPrice,niftyChange %,n5day,n10day,n20day,n1day,n60day,nc5day,nc10day,nc20day,nc1day,nc60day,v5day,v10day,v20day,v1day,v60day,vc5day,vc10day,vc20day,vc1day,vc60day,DayOfWeek,month,Tuesday,Wednesday,Friday,Monday,Thursday,Saturday,Sunday,March,April,May,June,July,August,September,October,November,December,January,February,n1day%,n5day%,n10day%,n20day%,n60day%,cluster,Month
2018-11-07,2018-11-07,17.7225,-4.23,10598.85,0.65,10386.6,10224.75,10301.05,11536.9,11389.45,1.85,0.77,-0.45,0.52,0.02,19.7975,18.88,19.755,13.7225,12.5775,-3.44,-0.83,-1.95,0.53,0.12,Wednesday,November,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.850488496393469,-2.0025757511428126,-3.5296282143817526,-2.8097387924161685,7.459299829698509,4,11
2018-11-09,2018-11-09,17.765,0.24,10585.2,-0.13,10380.45,10124.9,10460.1,11589.1,11450.0,-0.06,-0.98,1.54,0.45,0.53,19.1925,18.9625,17.9075,13.89,12.54,-3.06,0.44,-9.35,1.22,-0.3,Friday,November,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.483996523447829,-1.934304500623512,-4.348524354759486,-1.1818387937875559,8.169897592865503,4,11
2018-11-12,2018-11-12,19.3675,9.02,10482.2,-0.97,10553.0,10030.0,10234.65,11438.1,11470.7,1.66,-0.94,-2.16,-1.3,0.18,18.23,19.2325,20.5475,15.2025,12.6775,-5.01,1.42,14.74,9.45,1.1,Monday,November,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,9.119268855774546,0.6754307301902203,-4.313979889717814,-2.361622560149597,9.43027227108813,4,11
2018-11-13,2018-11-13,18.695,-3.47,10582.5,0.96,10524.0,10250.85,10472.5,11287.5,11429.5,-0.27,2.2,2.32,-1.32,-0.36,19.4825,19.825,18.6275,15.33,12.85,6.87,3.08,-9.34,0.84,1.36,Tuesday,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.66194188518781,-0.5527994330262225,-3.133947554925581,-1.0394519253484527,8.003779825183086,4,11
2018-11-14,2018-11-14,18.825,0.7,10576.3,-0.06,10530.0,10198.4,10512.5,11369.9,11355.75,0.06,-0.51,0.38,0.73,-0.65,18.505,20.5025,18.885,14.25,13.4,-5.02,3.42,1.38,-7.05,4.28,Wednesday,November,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.503569301173382,-0.4377712432514138,-3.5730832143566245,-0.6032355360570263,7.369779601561991,4,11
2018-11-15,2018-11-15,18.455,-1.97,10616.7,0.38,10598.85,10386.6,10584.75,11515.2,11435.1,0.65,1.85,0.69,1.28,0.7,17.7225,19.7975,17.3725,13.8425,13.2825,-4.23,-3.44,-8.01,-2.86,-0.88,Thursday,November,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,8.463081748565939,-0.16813134024697282,-2.1673401339399283,-0.3009409703580277,7.708610020062727,4,11
2018-11-16,2018-11-16,18.35,-0.57,10682.2,0.62,10585.2,10380.45,10453.05,11377.75,11385.05,-0.13,-0.06,-1.24,-1.19,-0.44,17.765,19.1925,17.98,14.495,13.645,0.24,-3.06,3.5,4.71,2.73,Friday,November,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,6.5112991705828325,-0.9080526483308682,-2.824792645709685,-2.1451573645878326,6.579637153395354,4,11
2018-11-19,2018-11-19,19.255,4.93,10763.4,0.76,10482.2,10553.0,10303.55,11278.9,11470.75,-0.97,1.66,-1.43,-0.87,0.75,19.3675,18.23,19.7875,14.415,13.16,9.02,-5.01,10.05,-0.55,-3.55,Monday,November,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.789378820818701,-2.6125573703476497,-1.954772655480607,-4.2723488860397305,6.571808164706323,4,11
2018-11-20,2018-11-20,19.3275,0.38,10656.2,-1.0,10582.5,10524.0,10245.25,11234.35,11551.75,0.96,-0.27,-0.57,-0.39,0.71,18.695,19.4825,21.3575,14.005,13.0325,-3.47,6.87,7.93,-2.84,-0.97,Tuesday,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.425480002252206,-0.6916161483455708,-1.2405923312250213,-3.856440382124967,8.40402770218276,4,11
2018-11-21,2018-11-21,19.555,1.18,10600.05,-0.53,10576.3,10530.0,10146.8,11143.1,11570.9,-0.06,0.06,-0.96,-0.81,0.17,18.825,18.505,19.0375,15.535,12.9025,0.7,-5.02,-10.86,10.92,-1.0,Wednesday,November,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,5.123089042032832,-0.2240555469077976,-0.6608459394059394,-4.275923226777232,9.158919061702543,4,11
2018-11-22,2018-11-22,19.16,-2.02,10526.75,-0.69,10616.7,10598.85,10224.75,10967.4,11582.75,0.38,0.65,0.77,-1.58,0.1,18.455,17.7225,18.88,17.4275,12.7575,-1.97,-4.23,-0.83,12.18,-1.12,Thursday,November,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.186002327403991,0.8544897522977246,0.6849217469779406,-2.8688816586315813,10.031586197069371,4,11
2018-11-26,2018-11-26,20.4025,6.48,10628.6,0.97,10682.2,10585.2,10124.9,11067.45,11557.1,0.62,-0.13,-0.98,0.91,-0.22,18.35,17.765,18.9625,16.6825,12.4075,-0.57,0.24,0.44,-4.27,-2.74,Monday,November,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4.128953954424857,0.504299719624413,-0.4083322356660297,-4.739100163709244,8.735863613269856,4,11
2018-11-27,2018-11-27,18.315,-10.23,10685.6,0.54,10763.4,10482.2,10030.0,11053.8,11691.95,0.76,-0.97,-0.94,-0.12,1.17,19.255,19.3675,19.2325,17.0875,12.2375,4.93,9.02,1.42,2.43,-1.37,Tuesday,November,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.44575877816874,0.7280826532904027,-1.9034962940780082,-6.135359736467773,9.417814629033469,4,11
2018-11-28,2018-11-28,17.96,-1.94,10728.85,0.4,10656.2,10582.5,10250.85,10977.55,11738.5,-1.0,0.96,2.2,-0.69,0.4,19.3275,18.695,19.825,16.9225,12.425,0.38,-3.47,3.08,-0.97,1.53,Wednesday,November,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2.3180489987277193,-0.6771461992664604,-1.3640790951499961,-4.455277126625873,9.41060784706655,4,11
2018-11-29,2018-11-29,18.6975,4.11,10858.7,1.21,10600.05,10576.3,10198.4,10930.45,11691.9,-0.53,-0.06,-0.51,-0.43,-0.4,19.555,18.825,20.5025,16.995,12.435,1.18,0.7,3.42,0.43,0.08,Thursday,November,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.6607604961919935,-2.381961008223834,-2.600679639367525,-6.080838406070718,7.67311004079677,4,11
2018-11-30,2018-11-30,19.1625,2.49,10876.75,0.17,10526.75,10616.7,10386.6,11008.3,11676.8,-0.69,0.38,1.85,0.71,-0.13,19.16,18.455,19.7975,16.835,12.4125,-2.02,-1.97,-3.44,-0.94,-0.18,Friday,November,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1.2094605465787047,-3.2178729859562827,-2.390879628565511,-4.506401268761345,7.355597949755205,4,11
2018-12-03,2018-12-03,18.2225,-4.91,10883.75,0.06,10628.6,10682.2,10380.45,10858.25,11680.5,0.97,0.62,-0.06,-1.36,0.03,20.4025,18.35,19.1925,18.1175,12.5975,6.48,-0.57,-3.06,7.62,1.49,Monday,December,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.2342942460089583,-2.344320661536691,-1.851843344435505,-4.624325255541511,7.320546686574021,4,12
2018-12-04,2018-12-04,18.1075,-0.63,10869.5,-0.13,10685.6,10763.4,10553.0,10599.25,11582.35,0.54,0.76,1.66,-2.39,-0.84,18.315,19.255,18.23,18.915,13.3925,-10.23,4.93,-5.01,4.4,6.31,Tuesday,December,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.486314917889507,-1.6918901513409048,-0.9761258567551439,-2.9118174709048255,6.5582593495561,4,12
2018-12-05,2018-12-05,18.39,1.56,10782.9,-0.8,10728.85,10656.2,10524.0,10316.45,11520.3,0.4,-1.0,-0.27,-2.67,-0.54,17.96,19.3275,19.4825,19.7325,13.7825,-1.94,0.38,6.87,4.32,2.91,Wednesday,December,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-4.325830713444425,-0.5012566192768112,-1.175008578397267,-2.4010238433074558,6.838605569930165,4,12
2018-12-06,2018-12-06,19.305,4.98,10601.15,-1.69,10858.7,10600.05,10530.0,10348.05,11476.95,1.21,-0.53,0.06,0.31,-0.38,18.6975,19.555,18.505,20.1475,13.65,4.11,1.18,-5.02,2.1,-0.96,Thursday,December,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.387476830343881,2.4294534083566512,-0.010376232767203217,-0.6711536012602372,8.261367870466895,4,12
2018-12-07,2018-12-07,18.59,-3.7,10693.7,0.87,10876.75,10526.75,10598.85,10301.05,11536.9,0.17,-0.69,0.65,-0.45,0.52,19.1625,19.16,17.7225,19.755,13.7225,2.49,-2.02,-4.23,-1.95,0.53,Friday,December,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-3.6717880621300525,1.7117555196049943,-1.5611995848022733,-0.8869708332943729,7.885016411532013,4,12
2018-12-10,2018-12-10,20.4375,9.94,10488.45,-1.92,10883.75,10628.6,10585.2,10460.1,11589.1,0.06,0.97,-0.13,1.54,0.45,18.2225,20.4025,17.765,17.9075,13.89,-4.91,6.48,0.24,-9.35,1.22,Monday,December,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.27029732705976917,3.7689077032354565,1.3362317596975684,0.9224432590134862,10.493924269076933,4,12
2018-12-11,2018-12-11,17.945,-12.2,10549.15,0.58,10869.5,10685.6,10482.2,10234.65,11438.1,-0.13,0.54,-0.97,-2.16,-1.3,18.1075,18.315,19.3675,20.5475,15.2025,-0.63,-10.23,9.02,14.74,9.45,Tuesday,December,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.981282852172924,3.0367375570543635,1.2934691420635855,-0.6346482891986455,8.426745282795304,4,12
2018-12-12,2018-12-12,15.81,-11.9,10737.6,1.79,10782.9,10728.85,10582.5,10472.5,11287.5,-0.8,0.4,0.96,2.32,-1.32,18.39,17.96,18.695,18.6275,15.33,1.56,-1.94,-3.47,-9.34,0.84,Wednesday,December,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.468894352555509,0.42188198480106603,-0.08148934585009686,-1.4444568618685771,5.12125614662494,0,12
2018-12-13,2018-12-13,15.55,-1.64,10791.55,0.5,10601.15,10858.7,10576.3,10512.5,11369.9,-1.69,1.21,-0.06,0.38,0.73,19.305,18.6975,18.825,18.885,14.25,4.98,4.11,0.7,1.38,-7.05,Thursday,December,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.5858194605964786,-1.7643433983070056,0.6222461092243604,-1.9946161580125192,5.359285737451992,0,12
2018-12-14,2018-12-14,15.1575,-2.52,10805.45,0.13,10693.7,10876.75,10616.7,10584.75,11515.2,0.87,0.17,0.38,0.69,1.28,18.59,19.1625,18.455,17.3725,13.8425,-3.7,2.49,-1.97,-8.01,-2.86,Friday,December,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.0424878186470785,-1.0342003340906671,0.6598522042117567,-1.7468036962828941,6.568444627479651,0,12
2018-12-17,2018-12-17,14.54,-4.07,10888.35,0.77,10488.45,10883.75,10682.2,10453.05,11377.75,-1.92,0.06,0.62,-1.24,-1.19,20.4375,18.2225,18.35,17.98,14.495,9.94,-4.91,-0.57,3.5,4.71,Monday,December,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-3.997850914050348,-3.6727327832040633,-0.042246988754038615,-1.8933079851400776,4.4947122383097495,0,12
2018-12-18,2018-12-18,14.5775,0.26,10908.7,0.19,10549.15,10869.5,10763.4,10303.55,11278.9,0.58,-0.13,0.76,-1.43,-0.87,17.945,18.1075,19.255,19.7875,14.415,-12.2,-0.63,4.93,10.05,-0.55,Tuesday,December,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-5.547407115421649,-3.2959931064196564,-0.3593462099058616,-1.3319643953908449,3.393621604774161,0,12
2018-12-19,2018-12-19,14.66,0.57,10967.3,0.54,10737.6,10782.9,10656.2,10245.25,11234.35,1.79,-0.8,-1.0,-0.57,-0.39,15.81,18.39,19.3275,21.3575,14.005,-11.9,1.56,0.38,7.93,-2.84,Wednesday,December,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-6.583662341688468,-2.094407921730954,-1.6813618666399175,-2.836614298870265,2.4349657618557083,0,12
2018-12-20,2018-12-20,14.3325,-2.23,10951.7,-0.14,10791.55,10601.15,10600.05,10146.8,11143.1,0.5,-1.69,-0.53,-0.96,-0.81,15.55,19.305,19.555,19.0375,15.535,-1.64,4.98,1.18,-10.86,10.92,Thursday,December,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-7.349543906425499,-1.4623300492161166,-3.2008729238383182,-3.2109170265803613,1.747673877114965,0,12
2018-12-21,2018-12-21,15.9925,11.58,10754.0,-1.81,10805.45,10693.7,10526.75,10224.75,10967.4,0.13,0.87,-0.69,0.77,-1.58,15.1575,18.59,19.16,18.88,17.4275,-2.52,-3.7,-2.02,-0.83,12.18,Friday,December,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-4.921424586200483,0.47842663195090873,-0.5607215919657734,-2.1131671936023806,1.9843779058954774,0,12
2018-12-24,2018-12-24,15.75,-1.52,10663.5,-0.84,10888.35,10488.45,10628.6,10124.9,11067.45,0.77,-1.92,0.97,-0.98,0.91,14.54,20.4375,20.4025,18.9625,16.6825,-4.07,9.94,6.48,0.44,-4.27,Monday,December,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-5.050874478360766,2.1085947390631627,-1.6415810943873894,-0.32728466263421613,3.7881558587705797,0,12
2018-12-26,2018-12-26,15.92,1.08,10729.85,0.62,10908.7,10549.15,10685.6,10030.0,11053.8,0.19,0.58,0.54,-0.94,-0.12,14.5775,17.945,18.315,19.2325,17.0875,0.26,-12.2,-10.23,1.42,2.43,Wednesday,December,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-6.522458375466575,1.6668452960665838,-1.6840869164061074,-0.41240091893176517,3.019147518371635,0,12
2018-12-27,2018-12-27,16.0725,0.96,10779.8,0.47,10967.3,10737.6,10728.85,10250.85,10977.55,0.54,1.79,0.4,2.2,-0.69,14.66,15.81,17.96,19.825,16.9225,0.57,-11.9,-1.94,3.08,-0.97,Thursday,December,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-4.906862836045186,1.7393643666858385,-0.3914729401287492,-0.47264327724075506,1.8344496187313308,0,12
2018-12-28,2018-12-28,15.27,-4.99,10859.9,0.74,10951.7,10791.55,10858.7,10198.4,10930.45,-0.14,0.5,1.21,-0.51,-0.43,14.3325,15.55,18.6975,20.5025,16.995,-2.23,-1.64,4.11,3.42,0.43,Friday,December,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-6.091216309542445,0.8453116511201862,-0.6293796443797859,-0.011049825504828853,0.6496376578053306,0,12
2018-12-31,2018-12-31,16.0,4.78,10862.55,0.02,10754.0,10805.45,10876.75,10386.6,11008.3,-1.81,0.13,0.17,1.85,0.71,15.9925,15.1575,19.1625,19.7975,16.835,11.58,-2.52,2.49,-3.44,-0.94,Monday,December,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-4.381567863899351,-0.999304951415637,-0.5256592604867047,0.13072436950808722,1.341765975760756,0,12
2019-01-01,2019-01-01,15.325,-4.22,10910.1,0.44,10663.5,10888.35,10883.75,10380.45,10858.25,-0.84,0.77,0.06,-0.06,-1.36,15.75,14.54,18.2225,19.1925,18.1175,-1.52,-4.07,-4.91,-3.06,7.62,Tuesday,January,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-4.854675942475318,-2.2602909230896175,-0.19935655951824455,-0.24151932612900306,-0.4752477062538415,0,1
2019-01-02,2019-01-02,16.3875,6.93,10792.5,-1.08,10729.85,10908.7,10869.5,10553.0,10599.25,0.62,0.19,-0.13,1.66,-2.39,15.92,14.5775,18.1075,18.23,18.915,1.08,0.26,-0.63,-5.01,4.4,Wednesday,January,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.2191336576326153,-0.5804957146166285,1.076673615937,0.7134584201992124,-1.7905953208246468,0,1
2019-01-03,2019-01-03,16.79,2.46,10672.25,-1.11,10779.8,10967.3,10782.9,10524.0,10316.45,0.47,0.54,-0.8,-0.27,-2.67,16.0725,14.66,18.39,19.4825,19.7325,0.96,0.57,1.56,6.87,4.32,Thursday,January,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.3891166342617536,1.007753753894439,2.764646630279456,1.0368010494506747,-3.3338799222282023,4,1
2019-01-04,2019-01-04,16.1625,-3.74,10727.35,0.52,10859.9,10951.7,10601.15,10530.0,10348.05,0.74,-0.14,-1.69,0.06,0.31,15.27,14.3325,19.305,18.505,20.1475,-4.99,-2.23,4.98,-5.02,2.1,Friday,January,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.839690137825282,1.235626692519581,2.091383240035986,-1.1764322036663362,-3.5358219877229797,0,1
2019-01-07,2019-01-07,16.3025,0.87,10771.8,0.41,10862.55,10754.0,10693.7,10598.85,10301.05,0.02,-1.81,0.87,0.65,-0.45,16.0,15.9925,18.59,17.7225,19.755,4.78,11.58,-3.7,-4.23,-1.95,Monday,January,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.6055812399041844,0.8424775803486884,-0.16524629124193982,-0.725041311572797,-4.370207393379009,0,1
2019-01-08,2019-01-08,15.7,-3.7,10802.15,0.28,10910.1,10663.5,10488.45,10585.2,10460.1,0.44,-0.84,-1.92,-0.13,1.54,15.325,15.75,20.4375,17.765,17.9075,-4.22,-1.52,9.94,0.24,-9.35,Tuesday,January,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.008396476627328,0.9993380947311482,-1.283540776604654,-2.904051508264548,-3.1664992617210395,0,1
2019-01-09,2019-01-09,15.27,-2.74,10855.15,0.49,10792.5,10729.85,10549.15,10482.2,10234.65,-1.08,0.62,0.58,-0.97,-2.16,16.3875,15.92,17.945,19.3675,20.5475,6.93,1.08,-12.2,9.02,14.74,Wednesday,January,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.4356964205929805,-0.5771454102430611,-1.1542908204861222,-2.818938476207146,-5.716180798975602,0,1
2019-01-10,2019-01-10,15.345,0.49,10821.6,-0.31,10672.25,10779.8,10737.6,10582.5,10472.5,-1.11,0.47,1.79,0.96,2.32,16.79,16.0725,15.81,18.695,18.6275,2.46,0.96,-11.9,-3.47,-9.34,Thursday,January,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.2094699489909106,-1.380110150070233,-0.38626450802100515,-0.7762253271235307,-3.2259554964145813,0,1
2019-01-11,2019-01-11,15.3525,0.05,10794.95,-0.25,10727.35,10859.9,10791.55,10576.3,10512.5,0.52,0.74,0.5,-0.06,0.38,16.1625,15.27,15.55,18.825,18.885,-3.74,-4.99,-1.64,0.7,1.38,Friday,January,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.025484138416588,-0.6262187411706432,0.6016702254294731,-0.03149620887545987,-2.616501234373487,0,1
2019-01-14,2019-01-14,16.1575,5.24,10737.6,-0.53,10771.8,10862.55,10805.45,10616.7,10584.75,0.41,0.02,0.13,0.38,0.69,16.3025,16.0,15.1575,18.455,17.3725,0.87,4.78,-2.52,-1.97,-8.01,Monday,January,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.1259499329459064,0.31850692892265414,1.1636678587393727,0.6318916703918973,-1.423502458649981,0,1
2019-01-15,2019-01-15,15.5825,-3.56,10886.8,1.39,10802.15,10910.1,10888.35,10682.2,10453.05,0.28,0.44,0.77,0.62,-1.24,15.7,15.325,14.54,18.35,17.98,-3.7,-4.22,-4.07,-0.57,3.5,Tuesday,January,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.8793401183083969,-0.7775471212844881,0.21402064885917893,0.014237425138710104,-3.9841826799426836,0,1
2019-01-16,2019-01-16,16.0775,3.18,10890.3,0.03,10855.15,10792.5,10908.7,10763.4,10303.55,0.49,-1.08,0.19,0.76,-1.43,15.27,16.3875,14.5775,19.255,19.7875,-2.74,6.93,0.26,4.93,10.05,Wednesday,January,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.16525715545026,-0.32276429483117675,-0.8980468857607162,0.16895769629855428,-5.387822190389613,0,1
2019-01-17,2019-01-17,16.2425,1.03,10905.2,0.14,10821.6,10672.25,10967.3,10656.2,10245.25,-0.31,-1.11,0.54,-1.0,-0.57,15.345,16.79,14.66,19.3275,21.3575,0.49,2.46,0.57,0.38,7.93,Thursday,January,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.283314382129626,-0.7666067564097895,-2.1361368888236867,0.5694531049407489,-6.051700106371278,0,1
2019-01-18,2019-01-18,16.6175,2.31,10906.95,0.02,10794.95,10727.35,10951.7,10600.05,10146.8,-0.25,0.52,-0.14,-0.53,-0.96,15.3525,16.1625,14.3325,19.555,19.0375,0.05,-3.74,-2.23,1.18,-10.86,Friday,January,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.8138022086834673,-1.0268681895488656,-1.6466564896694342,0.4102888525206405,-6.9694094132640325,4,1
2019-01-21,2019-01-21,18.1475,9.21,10961.85,0.5,10737.6,10771.8,10754.0,10526.75,10224.75,-0.53,0.41,-1.81,-0.69,0.77,16.1575,16.3025,15.9925,19.16,18.88,5.24,0.87,11.58,-2.02,-0.83,Monday,January,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-3.96922052390792,-2.045731331846358,-1.733740198962776,-1.8961215488261594,-6.724229942938467,4,1
2019-01-22,2019-01-22,17.985,-0.9,10922.75,-0.36,10886.8,10802.15,10663.5,10628.6,10124.9,1.39,0.28,-0.84,0.97,-0.98,15.5825,15.7,15.75,20.4025,18.9625,-3.56,-3.7,-1.52,6.48,0.44,Tuesday,January,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-2.693003135657226,-0.3291295690187977,-1.104117552814084,-2.37348653040672,-7.304479183355843,4,1
2019-01-23,2019-01-23,18.085,0.56,10831.5,-0.84,10890.3,10855.15,10729.85,10685.6,10030.0,0.03,0.49,0.62,0.54,-0.94,16.0775,15.27,15.92,18.315,19.2325,3.18,-2.74,1.08,-10.23,1.42,Wednesday,January,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.346997184138851,0.5428610995706898,0.21834464293957104,-0.9384665097170256,-7.399713797719613,4,1
2019-01-24,2019-01-24,17.435,-3.59,10849.8,0.17,10905.2,10821.6,10779.8,10728.85,10250.85,0.14,-0.31,0.47,0.4,2.2,16.2425,15.345,16.0725,17.96,19.825,1.03,0.49,0.96,-1.94,3.08,Thursday,January,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1.1147670924809574,0.5106084904791006,-0.2599126251175036,-0.6451731829158142,-5.520378255820374,4,1
2019-01-25,2019-01-25,17.69,1.46,10780.55,-0.64,10906.95,10794.95,10859.9,10858.7,10198.4,0.02,-0.25,0.74,1.21,-0.51,16.6175,15.3525,15.27,18.6975,20.5025,2.31,0.05,-4.99,4.11,3.42,Friday,January,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0.7249166322683115,1.1724819234640298,0.13357389001490144,0.736047789769542,-5.400002782789373,4,1
2019-01-28,2019-01-28,18.8975,6.83,10661.55,-1.1,10961.85,10737.6,10862.55,10876.75,10386.6,0.5,-0.53,0.02,0.17,1.85,18.1475,16.1575,16.0,19.1625,19.7975,9.21,5.24,4.78,2.49,-3.44,Monday,January,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.0184682339809945,2.816663618329428,0.7133109163301874,1.885279344935774,-2.5788933128860148,4,1
2019-01-29,2019-01-29,18.4275,-2.49,10652.2,-0.09,10922.75,10886.8,10910.1,10883.75,10380.45,-0.36,1.39,0.44,0.06,-0.06,17.985,15.5825,15.325,18.2225,19.1925,-0.9,-3.56,-4.22,-4.91,-3.06,Tuesday,January,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.1737293704586778,2.5398509228140598,2.202361953399284,2.4210961116013556,-2.551116201348078,4,1
2019-01-30,2019-01-30,17.85,-3.13,10651.8,0.0,10831.5,10890.3,10792.5,10869.5,10553.0,-0.84,0.03,-1.08,-0.13,1.66,18.085,16.0775,16.3875,18.1075,18.23,0.56,3.18,6.93,-0.63,-5.01,Wednesday,January,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2.043786026774824,1.6870388103419212,2.239058187348617,1.3209035092660466,-0.927542762725542,4,1
2019-01-31,2019-01-31,17.1225,-4.08,10830.95,1.68,10849.8,10905.2,10672.25,10782.9,10524.0,0.17,0.14,-1.11,-0.8,-0.27,17.435,16.2425,16.79,18.39,19.4825,-3.59,1.03,2.46,1.56,6.87,Thursday,January,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.4436360614719954,0.1740382884234397,0.6855354331799149,-1.4652454309178855,-2.8340080971659987,4,1
2019-02-01,2019-02-01,15.72,-8.19,10893.65,0.58,10780.55,10906.95,10727.35,10601.15,10530.0,-0.64,0.02,0.52,-1.69,0.06,17.69,16.6175,16.1625,19.305,18.505,1.46,2.31,-3.74,4.98,-5.02,Friday,February,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.685050465179256,-1.0382195132026488,0.12208947414320352,-1.526577409775413,-3.338183253546788,0,2
2019-02-04,2019-02-04,15.7225,0.02,10912.25,0.17,10661.55,10961.85,10771.8,10693.7,10598.85,-1.1,0.5,0.41,0.87,0.65,18.8975,18.1475,16.3025,18.59,17.7225,6.83,9.21,0.87,-3.7,-4.23,Monday,February,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-2.002795023940977,-2.2974180393594423,0.45453504089441094,-1.2870856147907235,-2.8720016495223226,0,2
2019-02-05,2019-02-05,15.78,0.37,10934.35,0.2,10652.2,10922.75,10802.15,10488.45,10585.2,-0.09,-0.36,0.28,-1.92,-0.13,18.4275,17.985,15.7,20.4375,17.765,-2.49,-0.9,-3.7,9.94,0.24,Tuesday,February,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-4.07797445664351,-2.580400298143005,-0.1060876961136269,-1.2090339160535444,-3.1931481981096237,0,2
